E (MeV)	Leptonic model (erg/s/cm2)	Hadronic model (erg/s/cm2)
183.98	6.7209e-11	6.5451e-11							
184.32	6.7258e-11	6.5552e-11							
184.66	6.7308e-11	6.5652e-11							
185.01	6.7358e-11	6.5751e-11							
185.35	6.7407e-11	6.5850e-11							
185.70	6.7457e-11	6.5949e-11							
186.04	6.7507e-11	6.6048e-11							
186.39	6.7557e-11	6.6148e-11							
186.73	6.7607e-11	6.6248e-11							
187.08	6.7656e-11	6.6345e-11							
187.43	6.7706e-11	6.6444e-11							
187.77	6.7756e-11	6.6542e-11							
188.12	6.7806e-11	6.6641e-11							
188.47	6.7856e-11	6.6739e-11							
188.82	6.7906e-11	6.6838e-11							
189.17	6.7955e-11	6.6935e-11							
189.52	6.8006e-11	6.7033e-11							
189.88	6.8056e-11	6.7130e-11							
190.23	6.8105e-11	6.7227e-11							
190.58	6.8155e-11	6.7325e-11							
190.93	6.8206e-11	6.7423e-11							
191.29	6.8256e-11	6.7520e-11							
191.65	6.8306e-11	6.7616e-11							
192.00	6.8357e-11	6.7713e-11							
192.36	6.8406e-11	6.7809e-11							
192.71	6.8451e-11	6.7906e-11							
193.07	6.8495e-11	6.8002e-11							
193.43	6.8540e-11	6.8099e-11							
193.79	6.8585e-11	6.8194e-11							
194.15	6.8630e-11	6.8289e-11							
194.51	6.8674e-11	6.8385e-11							
194.87	6.8720e-11	6.8480e-11							
195.23	6.8764e-11	6.8576e-11							
195.60	6.8809e-11	6.8672e-11							
195.96	6.8854e-11	6.8766e-11							
196.32	6.8899e-11	6.8860e-11							
196.69	6.8943e-11	6.8954e-11							
197.05	6.8989e-11	6.9049e-11							
197.42	6.9034e-11	6.9144e-11							
197.79	6.9080e-11	6.9238e-11							
198.15	6.9131e-11	6.9331e-11							
198.52	6.9182e-11	6.9424e-11							
198.89	6.9234e-11	6.9518e-11							
199.26	6.9285e-11	6.9611e-11							
199.63	6.9337e-11	6.9705e-11							
200.00	6.9389e-11	6.9798e-11							
200.37	6.9440e-11	6.9890e-11							
200.74	6.9492e-11	6.9982e-11							
