    23.4189    47.5187    15.0000    47.5187   -10.3674   -42.8861   -10.3674   -57.8861   -12.7884   -10.4755
    23.4924    47.4675    15.0000    47.4675   -10.4186   -42.8861   -10.4186   -57.8861   -12.8125   -10.5265
    23.5659    47.4135    15.0000    47.4135   -10.4726   -42.8861   -10.4726   -57.8861   -12.8409   -10.5802
    23.6394    47.3561    15.0000    47.3561   -10.5300   -42.8861   -10.5300   -57.8861   -12.8744   -10.6373
    23.7129    47.2946    15.0000    47.2946   -10.5915   -42.8861   -10.5915   -57.8861   -12.9129   -10.6985
    23.7864    47.2278    15.0000    47.2278   -10.6583   -42.8861   -10.6583   -57.8861   -12.9572   -10.7648
    23.8599    47.1547    15.0000    47.1547   -10.7314   -42.8861   -10.7314   -57.8861   -13.0076   -10.8375
    23.9334    47.0735    15.0000    47.0735   -10.8126   -42.8861   -10.8126   -57.8861   -13.0635   -10.9183
    24.0069    46.9819    15.0000    46.9819   -10.9041   -42.8861   -10.9041   -57.8861   -13.1265   -11.0096
    24.0804    46.8772    15.0000    46.8772   -11.0089   -42.8861   -11.0089   -57.8861   -13.1950   -11.1143
    24.1539    46.7558    15.0000    46.7558   -11.1303   -42.8861   -11.1303   -57.8861   -13.2696   -11.2359
    24.2274    46.6133    15.0000    46.6133   -11.2728   -42.8861   -11.2728   -57.8861   -13.3500   -11.3790
    24.3009    46.4442    15.0000    46.4442   -11.4419   -42.8861   -11.4419   -57.8861   -13.4348   -11.5493
    24.3744    46.2416    15.0000    46.2416   -11.6445   -42.8861   -11.6445   -57.8861   -13.5263   -11.7543
    24.4479    45.9976    15.0000    45.9976   -11.8885   -42.8861   -11.8885   -57.8861   -13.6222   -12.0028
    24.5214    45.7040    15.0000    45.7040   -12.1821   -42.8861   -12.1821   -57.8861   -13.7239   -12.3052
    24.5949    45.3545    15.0000    45.3545   -12.5316   -42.8861   -12.5316   -57.8861   -13.8321   -12.6733
    24.6684    44.9511    15.0000    44.9511   -12.9350   -42.8861   -12.9350   -57.8861   -13.9461   -13.1199
    24.7419    44.5180    15.0000    44.5180   -13.3681   -42.8861   -13.3681   -57.8861   -14.0710   -13.6573
    24.8154    44.1217    15.0000    44.1217   -13.7644   -42.8861   -13.7644   -57.8861   -14.2056   -14.2908
    24.8889    43.8241    15.0000    43.8241   -14.0620   -42.8861   -14.0620   -57.8861   -14.3550   -14.9879
    24.9624    43.5971    15.0000    43.5971   -14.2890   -42.8861   -14.2890   -57.8861   -14.5252   -15.5992
